LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,Flag Codes,DATE_CORRECTED
IND,ALCOHOL,TOT,LT_CAP15,A,2008,1.9,,1/1/2008
IND,ALCOHOL,TOT,LT_CAP15,A,2009,2.5,,1/1/2009
IND,ALCOHOL,TOT,LT_CAP15,A,2010,2.7,,1/1/2010
IND,ALCOHOL,TOT,LT_CAP15,A,2011,3,,1/1/2011
IND,ALCOHOL,TOT,LT_CAP15,A,2012,3,,1/1/2012
IND,ALCOHOL,TOT,LT_CAP15,A,2013,3,,1/1/2013
IND,ALCOHOL,TOT,LT_CAP15,A,2014,3,,1/1/2014
IND,ALCOHOL,TOT,LT_CAP15,A,2015,3,,1/1/2015
IND,ALCOHOL,TOT,LT_CAP15,A,2016,3,,1/1/2016
IND,ALCOHOL,TOT,LT_CAP15,A,2017,2.9,,1/1/2017
IND,ALCOHOL,TOT,LT_CAP15,A,2018,3,,1/1/2018
IND,ALCOHOL,TOT,LT_CAP15,A,2019,3.1,,1/1/2019
IDN,ALCOHOL,TOT,LT_CAP15,A,1961,0,,1/1/1961
IDN,ALCOHOL,TOT,LT_CAP15,A,1962,0,,1/1/1962
IDN,ALCOHOL,TOT,LT_CAP15,A,1963,0,,1/1/1963
IDN,ALCOHOL,TOT,LT_CAP15,A,1964,0,,1/1/1964
IDN,ALCOHOL,TOT,LT_CAP15,A,1965,0,,1/1/1965
IDN,ALCOHOL,TOT,LT_CAP15,A,1966,0,,1/1/1966
IDN,ALCOHOL,TOT,LT_CAP15,A,1967,0,,1/1/1967
IDN,ALCOHOL,TOT,LT_CAP15,A,1968,0,,1/1/1968
IDN,ALCOHOL,TOT,LT_CAP15,A,1969,0,,1/1/1969
IDN,ALCOHOL,TOT,LT_CAP15,A,1970,0.1,,1/1/1970
IDN,ALCOHOL,TOT,LT_CAP15,A,1971,0.1,,1/1/1971
IDN,ALCOHOL,TOT,LT_CAP15,A,1972,0.1,,1/1/1972
IDN,ALCOHOL,TOT,LT_CAP15,A,1973,0.1,,1/1/1973
IDN,ALCOHOL,TOT,LT_CAP15,A,1974,0.1,,1/1/1974
IDN,ALCOHOL,TOT,LT_CAP15,A,1975,0.1,,1/1/1975
IDN,ALCOHOL,TOT,LT_CAP15,A,1976,0.1,,1/1/1976
IDN,ALCOHOL,TOT,LT_CAP15,A,1977,0.1,,1/1/1977
IDN,ALCOHOL,TOT,LT_CAP15,A,1978,0.1,,1/1/1978
IDN,ALCOHOL,TOT,LT_CAP15,A,1979,0.1,,1/1/1979
IDN,ALCOHOL,TOT,LT_CAP15,A,1980,0.1,,1/1/1980
IDN,ALCOHOL,TOT,LT_CAP15,A,1981,0.1,,1/1/1981
IDN,ALCOHOL,TOT,LT_CAP15,A,1982,0.1,,1/1/1982
IDN,ALCOHOL,TOT,LT_CAP15,A,1983,0.1,,1/1/1983
IDN,ALCOHOL,TOT,LT_CAP15,A,1984,0.1,,1/1/1984
IDN,ALCOHOL,TOT,LT_CAP15,A,1985,0.1,,1/1/1985
IDN,ALCOHOL,TOT,LT_CAP15,A,1986,0.1,,1/1/1986
IDN,ALCOHOL,TOT,LT_CAP15,A,1987,0.1,,1/1/1987
IDN,ALCOHOL,TOT,LT_CAP15,A,1988,0.1,,1/1/1988
IDN,ALCOHOL,TOT,LT_CAP15,A,1989,0.1,,1/1/1989
IDN,ALCOHOL,TOT,LT_CAP15,A,1990,0.1,,1/1/1990
IDN,ALCOHOL,TOT,LT_CAP15,A,1991,0.1,,1/1/1991
IDN,ALCOHOL,TOT,LT_CAP15,A,1992,0.1,,1/1/1992
IDN,ALCOHOL,TOT,LT_CAP15,A,1993,0.1,,1/1/1993
IDN,ALCOHOL,TOT,LT_CAP15,A,1994,0.1,,1/1/1994
IDN,ALCOHOL,TOT,LT_CAP15,A,1995,0.1,,1/1/1995
IDN,ALCOHOL,TOT,LT_CAP15,A,1996,0.1,,1/1/1996
IDN,ALCOHOL,TOT,LT_CAP15,A,1997,0.1,,1/1/1997
IDN,ALCOHOL,TOT,LT_CAP15,A,1998,0.1,,1/1/1998
IDN,ALCOHOL,TOT,LT_CAP15,A,1999,0.1,,1/1/1999
IDN,ALCOHOL,TOT,LT_CAP15,A,2000,0.1,,1/1/2000
IDN,ALCOHOL,TOT,LT_CAP15,A,2001,0.1,,1/1/2001
IDN,ALCOHOL,TOT,LT_CAP15,A,2002,0.1,,1/1/2002
IDN,ALCOHOL,TOT,LT_CAP15,A,2003,0.1,,1/1/2003
IDN,ALCOHOL,TOT,LT_CAP15,A,2004,0.1,,1/1/2004
IDN,ALCOHOL,TOT,LT_CAP15,A,2005,0.1,,1/1/2005
IDN,ALCOHOL,TOT,LT_CAP15,A,2006,0.1,,1/1/2006
IDN,ALCOHOL,TOT,LT_CAP15,A,2007,0.1,,1/1/2007
IDN,ALCOHOL,TOT,LT_CAP15,A,2008,0.1,,1/1/2008
IDN,ALCOHOL,TOT,LT_CAP15,A,2009,0.1,,1/1/2009
IDN,ALCOHOL,TOT,LT_CAP15,A,2010,0.1,,1/1/2010
IDN,ALCOHOL,TOT,LT_CAP15,A,2011,0.1,,1/1/2011
IDN,ALCOHOL,TOT,LT_CAP15,A,2012,0.1,,1/1/2012
IDN,ALCOHOL,TOT,LT_CAP15,A,2013,0.1,,1/1/2013
IDN,ALCOHOL,TOT,LT_CAP15,A,2014,0.1,,1/1/2014
IDN,ALCOHOL,TOT,LT_CAP15,A,2015,0.1,,1/1/2015
IDN,ALCOHOL,TOT,LT_CAP15,A,2016,0.1,,1/1/2016
IDN,ALCOHOL,TOT,LT_CAP15,A,2017,0.1,,1/1/2017
IDN,ALCOHOL,TOT,LT_CAP15,A,2018,0.1,,1/1/2018
IDN,ALCOHOL,TOT,LT_CAP15,A,2019,0.1,,1/1/2019
ISR,ALCOHOL,TOT,LT_CAP15,A,1961,4.4,,1/1/1961
ISR,ALCOHOL,TOT,LT_CAP15,A,1962,4.8,,1/1/1962
ISR,ALCOHOL,TOT,LT_CAP15,A,1963,4.1,,1/1/1963
ISR,ALCOHOL,TOT,LT_CAP15,A,1964,5.1,,1/1/1964
ISR,ALCOHOL,TOT,LT_CAP15,A,1965,4.9,,1/1/1965
ISR,ALCOHOL,TOT,LT_CAP15,A,1966,4.4,,1/1/1966
ISR,ALCOHOL,TOT,LT_CAP15,A,1967,4.5,,1/1/1967
ISR,ALCOHOL,TOT,LT_CAP15,A,1968,4.5,,1/1/1968
ISR,ALCOHOL,TOT,LT_CAP15,A,1969,4.9,,1/1/1969
ISR,ALCOHOL,TOT,LT_CAP15,A,1970,4.6,,1/1/1970
ISR,ALCOHOL,TOT,LT_CAP15,A,1971,4.7,,1/1/1971
ISR,ALCOHOL,TOT,LT_CAP15,A,1972,4.9,,1/1/1972
ISR,ALCOHOL,TOT,LT_CAP15,A,1973,4.9,,1/1/1973
ISR,ALCOHOL,TOT,LT_CAP15,A,1974,4.7,,1/1/1974
ISR,ALCOHOL,TOT,LT_CAP15,A,1975,5.1,,1/1/1975
ISR,ALCOHOL,TOT,LT_CAP15,A,1976,5,,1/1/1976
ISR,ALCOHOL,TOT,LT_CAP15,A,1977,3.9,,1/1/1977
ISR,ALCOHOL,TOT,LT_CAP15,A,1978,3.5,,1/1/1978
ISR,ALCOHOL,TOT,LT_CAP15,A,1979,3.1,,1/1/1979
ISR,ALCOHOL,TOT,LT_CAP15,A,1980,2.9,,1/1/1980
ISR,ALCOHOL,TOT,LT_CAP15,A,1981,2.8,,1/1/1981
ISR,ALCOHOL,TOT,LT_CAP15,A,1982,2.7,,1/1/1982
ISR,ALCOHOL,TOT,LT_CAP15,A,1983,2.8,,1/1/1983
ISR,ALCOHOL,TOT,LT_CAP15,A,1984,2.7,,1/1/1984
ISR,ALCOHOL,TOT,LT_CAP15,A,1985,2.7,,1/1/1985
ISR,ALCOHOL,TOT,LT_CAP15,A,1986,2.3,,1/1/1986
ISR,ALCOHOL,TOT,LT_CAP15,A,1987,2.3,,1/1/1987
ISR,ALCOHOL,TOT,LT_CAP15,A,1988,2.2,,1/1/1988
ISR,ALCOHOL,TOT,LT_CAP15,A,1989,2,,1/1/1989
ISR,ALCOHOL,TOT,LT_CAP15,A,1990,1.8,,1/1/1990
ISR,ALCOHOL,TOT,LT_CAP15,A,1991,1.7,,1/1/1991
ISR,ALCOHOL,TOT,LT_CAP15,A,1992,1.8,,1/1/1992
ISR,ALCOHOL,TOT,LT_CAP15,A,1993,2.2,,1/1/1993
ISR,ALCOHOL,TOT,LT_CAP15,A,1994,1.7,,1/1/1994
ISR,ALCOHOL,TOT,LT_CAP15,A,1995,1.5,,1/1/1995
ISR,ALCOHOL,TOT,LT_CAP15,A,1996,1.6,,1/1/1996
ISR,ALCOHOL,TOT,LT_CAP15,A,1997,2,,1/1/1997
ISR,ALCOHOL,TOT,LT_CAP15,A,1998,2.1,,1/1/1998
ISR,ALCOHOL,TOT,LT_CAP15,A,1999,2,,1/1/1999
ISR,ALCOHOL,TOT,LT_CAP15,A,2000,2.6,,1/1/2000
ISR,ALCOHOL,TOT,LT_CAP15,A,2001,2.8,,1/1/2001
ISR,ALCOHOL,TOT,LT_CAP15,A,2002,2.8,,1/1/2002
ISR,ALCOHOL,TOT,LT_CAP15,A,2003,2.6,,1/1/2003
ISR,ALCOHOL,TOT,LT_CAP15,A,2004,2.4,,1/1/2004
ISR,ALCOHOL,TOT,LT_CAP15,A,2005,2.5,,1/1/2005
ISR,ALCOHOL,TOT,LT_CAP15,A,2006,2.3,,1/1/2006
ISR,ALCOHOL,TOT,LT_CAP15,A,2007,2.5,,1/1/2007
ISR,ALCOHOL,TOT,LT_CAP15,A,2008,2.6,,1/1/2008
ISR,ALCOHOL,TOT,LT_CAP15,A,2009,2.7,,1/1/2009
ISR,ALCOHOL,TOT,LT_CAP15,A,2010,2.8,,1/1/2010
ISR,ALCOHOL,TOT,LT_CAP15,A,2011,2.8,,1/1/2011
ISR,ALCOHOL,TOT,LT_CAP15,A,2012,2.9,,1/1/2012
ISR,ALCOHOL,TOT,LT_CAP15,A,2013,2.9,,1/1/2013
ISR,ALCOHOL,TOT,LT_CAP15,A,2014,2.7,,1/1/2014
ISR,ALCOHOL,TOT,LT_CAP15,A,2015,2.7,,1/1/2015
ISR,ALCOHOL,TOT,LT_CAP15,A,2016,2.7,,1/1/2016
ISR,ALCOHOL,TOT,LT_CAP15,A,2017,2.9,,1/1/2017
ISR,ALCOHOL,TOT,LT_CAP15,A,2018,3,,1/1/2018
ISR,ALCOHOL,TOT,LT_CAP15,A,2019,3.1,,1/1/2019
RUS,ALCOHOL,TOT,LT_CAP15,A,1990,16.5,,1/1/1990
RUS,ALCOHOL,TOT,LT_CAP15,A,1991,16.1,,1/1/1991
RUS,ALCOHOL,TOT,LT_CAP15,A,1992,18.5,,1/1/1992
RUS,ALCOHOL,TOT,LT_CAP15,A,1993,21.7,,1/1/1993
RUS,ALCOHOL,TOT,LT_CAP15,A,1994,23.6,,1/1/1994
RUS,ALCOHOL,TOT,LT_CAP15,A,1995,21,,1/1/1995
RUS,ALCOHOL,TOT,LT_CAP15,A,1996,19.2,,1/1/1996
RUS,ALCOHOL,TOT,LT_CAP15,A,1997,17.5,,1/1/1997
RUS,ALCOHOL,TOT,LT_CAP15,A,1998,16.9,,1/1/1998
RUS,ALCOHOL,TOT,LT_CAP15,A,1999,17.5,,1/1/1999
RUS,ALCOHOL,TOT,LT_CAP15,A,2000,18.8,,1/1/2000
RUS,ALCOHOL,TOT,LT_CAP15,A,2001,19.4,,1/1/2001
RUS,ALCOHOL,TOT,LT_CAP15,A,2002,19.8,,1/1/2002
RUS,ALCOHOL,TOT,LT_CAP15,A,2003,19.8,,1/1/2003
RUS,ALCOHOL,TOT,LT_CAP15,A,2004,19.3,,1/1/2004
RUS,ALCOHOL,TOT,LT_CAP15,A,2008,18.4,,1/1/2008
RUS,ALCOHOL,TOT,LT_CAP15,A,2009,16.1,,1/1/2009
RUS,ALCOHOL,TOT,LT_CAP15,A,2010,15.8,,1/1/2010
RUS,ALCOHOL,TOT,LT_CAP15,A,2011,15.4,,1/1/2011
RUS,ALCOHOL,TOT,LT_CAP15,A,2012,14.8,,1/1/2012
RUS,ALCOHOL,TOT,LT_CAP15,A,2013,14.1,,1/1/2013
RUS,ALCOHOL,TOT,LT_CAP15,A,2014,14,B,1/1/2014
RUS,ALCOHOL,TOT,LT_CAP15,A,2015,13.3,,1/1/2015
RUS,ALCOHOL,TOT,LT_CAP15,A,2016,13,,1/1/2016
RUS,ALCOHOL,TOT,LT_CAP15,A,2017,11.1,,1/1/2017
RUS,ALCOHOL,TOT,LT_CAP15,A,2018,11.1,,1/1/2018
RUS,ALCOHOL,TOT,LT_CAP15,A,2019,10.8,,1/1/2019
SVN,ALCOHOL,TOT,LT_CAP15,A,1981,16.9,,1/1/1981
SVN,ALCOHOL,TOT,LT_CAP15,A,1982,19.5,,1/1/1982
SVN,ALCOHOL,TOT,LT_CAP15,A,1983,17.3,,1/1/1983
SVN,ALCOHOL,TOT,LT_CAP15,A,1984,17.2,,1/1/1984
SVN,ALCOHOL,TOT,LT_CAP15,A,1985,15.1,,1/1/1985
SVN,ALCOHOL,TOT,LT_CAP15,A,1986,18.1,,1/1/1986
SVN,ALCOHOL,TOT,LT_CAP15,A,1987,16.6,,1/1/1987
SVN,ALCOHOL,TOT,LT_CAP15,A,1988,15,,1/1/1988
SVN,ALCOHOL,TOT,LT_CAP15,A,1989,13,,1/1/1989
SVN,ALCOHOL,TOT,LT_CAP15,A,1990,13.8,,1/1/1990
SVN,ALCOHOL,TOT,LT_CAP15,A,1991,13.2,,1/1/1991
SVN,ALCOHOL,TOT,LT_CAP15,A,1992,13.6,,1/1/1992
SVN,ALCOHOL,TOT,LT_CAP15,A,1993,14.3,,1/1/1993
SVN,ALCOHOL,TOT,LT_CAP15,A,1994,13.4,,1/1/1994
SVN,ALCOHOL,TOT,LT_CAP15,A,1995,13.4,,1/1/1995
SVN,ALCOHOL,TOT,LT_CAP15,A,1996,12,,1/1/1996
SVN,ALCOHOL,TOT,LT_CAP15,A,1997,11.2,,1/1/1997
SVN,ALCOHOL,TOT,LT_CAP15,A,1998,8.3,,1/1/1998
SVN,ALCOHOL,TOT,LT_CAP15,A,1999,10.6,B,1/1/1999
SVN,ALCOHOL,TOT,LT_CAP15,A,2000,11.2,,1/1/2000
SVN,ALCOHOL,TOT,LT_CAP15,A,2001,13,,1/1/2001
SVN,ALCOHOL,TOT,LT_CAP15,A,2002,11.6,,1/1/2002
SVN,ALCOHOL,TOT,LT_CAP15,A,2003,11.2,,1/1/2003
SVN,ALCOHOL,TOT,LT_CAP15,A,2004,13.5,,1/1/2004
SVN,ALCOHOL,TOT,LT_CAP15,A,2005,10.3,,1/1/2005
SVN,ALCOHOL,TOT,LT_CAP15,A,2006,12.2,,1/1/2006
SVN,ALCOHOL,TOT,LT_CAP15,A,2007,11,,1/1/2007
SVN,ALCOHOL,TOT,LT_CAP15,A,2008,11,,1/1/2008
SVN,ALCOHOL,TOT,LT_CAP15,A,2009,10.5,,1/1/2009
SVN,ALCOHOL,TOT,LT_CAP15,A,2010,10.3,,1/1/2010
SVN,ALCOHOL,TOT,LT_CAP15,A,2011,10.6,,1/1/2011
SVN,ALCOHOL,TOT,LT_CAP15,A,2012,11,,1/1/2012
SVN,ALCOHOL,TOT,LT_CAP15,A,2013,9.5,,1/1/2013
SVN,ALCOHOL,TOT,LT_CAP15,A,2014,10.9,,1/1/2014
SVN,ALCOHOL,TOT,LT_CAP15,A,2015,11.5,,1/1/2015
SVN,ALCOHOL,TOT,LT_CAP15,A,2016,10.5,,1/1/2016
SVN,ALCOHOL,TOT,LT_CAP15,A,2017,10.1,,1/1/2017
SVN,ALCOHOL,TOT,LT_CAP15,A,2018,10,,1/1/2018
SVN,ALCOHOL,TOT,LT_CAP15,A,2019,11.1,,1/1/2019
SVN,ALCOHOL,TOT,LT_CAP15,A,2020,9.8,,1/1/2020
SVN,ALCOHOL,TOT,LT_CAP15,A,2021,10.6,,1/1/2021
ZAF,ALCOHOL,TOT,LT_CAP15,A,1961,7.4,,1/1/1961
ZAF,ALCOHOL,TOT,LT_CAP15,A,1962,8.1,,1/1/1962
ZAF,ALCOHOL,TOT,LT_CAP15,A,1963,5.4,,1/1/1963
ZAF,ALCOHOL,TOT,LT_CAP15,A,1964,5.9,,1/1/1964
ZAF,ALCOHOL,TOT,LT_CAP15,A,1965,6.4,,1/1/1965
ZAF,ALCOHOL,TOT,LT_CAP15,A,1966,6.6,,1/1/1966
ZAF,ALCOHOL,TOT,LT_CAP15,A,1967,6.7,,1/1/1967
ZAF,ALCOHOL,TOT,LT_CAP15,A,1968,6.9,,1/1/1968
ZAF,ALCOHOL,TOT,LT_CAP15,A,1969,7.2,,1/1/1969
ZAF,ALCOHOL,TOT,LT_CAP15,A,1970,7.4,,1/1/1970
ZAF,ALCOHOL,TOT,LT_CAP15,A,1971,7.3,,1/1/1971
ZAF,ALCOHOL,TOT,LT_CAP15,A,1972,7.5,,1/1/1972
ZAF,ALCOHOL,TOT,LT_CAP15,A,1973,8.2,,1/1/1973
ZAF,ALCOHOL,TOT,LT_CAP15,A,1974,8.7,,1/1/1974
ZAF,ALCOHOL,TOT,LT_CAP15,A,1975,8.4,,1/1/1975
ZAF,ALCOHOL,TOT,LT_CAP15,A,1976,7.9,,1/1/1976
ZAF,ALCOHOL,TOT,LT_CAP15,A,1977,7.5,,1/1/1977
ZAF,ALCOHOL,TOT,LT_CAP15,A,1978,7.5,,1/1/1978
ZAF,ALCOHOL,TOT,LT_CAP15,A,1979,8.2,,1/1/1979
ZAF,ALCOHOL,TOT,LT_CAP15,A,1980,8.6,,1/1/1980
ZAF,ALCOHOL,TOT,LT_CAP15,A,1981,8.8,,1/1/1981
ZAF,ALCOHOL,TOT,LT_CAP15,A,1982,8.6,,1/1/1982
ZAF,ALCOHOL,TOT,LT_CAP15,A,1983,8.5,,1/1/1983
ZAF,ALCOHOL,TOT,LT_CAP15,A,1984,8.8,,1/1/1984
ZAF,ALCOHOL,TOT,LT_CAP15,A,1985,8.4,,1/1/1985
ZAF,ALCOHOL,TOT,LT_CAP15,A,1986,8.9,,1/1/1986
ZAF,ALCOHOL,TOT,LT_CAP15,A,1987,9,,1/1/1987
ZAF,ALCOHOL,TOT,LT_CAP15,A,1988,9.2,,1/1/1988
ZAF,ALCOHOL,TOT,LT_CAP15,A,1989,9.2,,1/1/1989
ZAF,ALCOHOL,TOT,LT_CAP15,A,1990,9.2,,1/1/1990
ZAF,ALCOHOL,TOT,LT_CAP15,A,1991,9,,1/1/1991
ZAF,ALCOHOL,TOT,LT_CAP15,A,1992,9.1,,1/1/1992
ZAF,ALCOHOL,TOT,LT_CAP15,A,1993,8.8,,1/1/1993
ZAF,ALCOHOL,TOT,LT_CAP15,A,1994,9.2,,1/1/1994
ZAF,ALCOHOL,TOT,LT_CAP15,A,1995,9,,1/1/1995
ZAF,ALCOHOL,TOT,LT_CAP15,A,1996,10.8,,1/1/1996
ZAF,ALCOHOL,TOT,LT_CAP15,A,1997,10.8,,1/1/1997
ZAF,ALCOHOL,TOT,LT_CAP15,A,1998,10.6,,1/1/1998
ZAF,ALCOHOL,TOT,LT_CAP15,A,1999,10.8,,1/1/1999
ZAF,ALCOHOL,TOT,LT_CAP15,A,2000,7.7,,1/1/2000
ZAF,ALCOHOL,TOT,LT_CAP15,A,2001,7.6,,1/1/2001
ZAF,ALCOHOL,TOT,LT_CAP15,A,2002,7.5,,1/1/2002
ZAF,ALCOHOL,TOT,LT_CAP15,A,2003,7.3,,1/1/2003
ZAF,ALCOHOL,TOT,LT_CAP15,A,2004,7.2,,1/1/2004
ZAF,ALCOHOL,TOT,LT_CAP15,A,2005,7.2,,1/1/2005
ZAF,ALCOHOL,TOT,LT_CAP15,A,2006,7.3,,1/1/2006
ZAF,ALCOHOL,TOT,LT_CAP15,A,2007,7.5,,1/1/2007
ZAF,ALCOHOL,TOT,LT_CAP15,A,2008,7.5,,1/1/2008
ZAF,ALCOHOL,TOT,LT_CAP15,A,2009,7.3,,1/1/2009
ZAF,ALCOHOL,TOT,LT_CAP15,A,2010,7.1,,1/1/2010
ZAF,ALCOHOL,TOT,LT_CAP15,A,2011,7.2,,1/1/2011
ZAF,ALCOHOL,TOT,LT_CAP15,A,2012,7.2,,1/1/2012
ZAF,ALCOHOL,TOT,LT_CAP15,A,2013,7.2,,1/1/2013
ZAF,ALCOHOL,TOT,LT_CAP15,A,2014,7.2,,1/1/2014
ZAF,ALCOHOL,TOT,LT_CAP15,A,2015,7.2,,1/1/2015
ZAF,ALCOHOL,TOT,LT_CAP15,A,2016,7.3,,1/1/2016
ZAF,ALCOHOL,TOT,LT_CAP15,A,2017,7.3,,1/1/2017
ZAF,ALCOHOL,TOT,LT_CAP15,A,2018,7.2,,1/1/2018
ZAF,ALCOHOL,TOT,LT_CAP15,A,2019,7.2,,1/1/2019
COL,ALCOHOL,TOT,LT_CAP15,A,1961,4.5,,1/1/1961
COL,ALCOHOL,TOT,LT_CAP15,A,1962,4.5,,1/1/1962
COL,ALCOHOL,TOT,LT_CAP15,A,1963,4.7,,1/1/1963
COL,ALCOHOL,TOT,LT_CAP15,A,1964,4.5,,1/1/1964
COL,ALCOHOL,TOT,LT_CAP15,A,1965,4.3,,1/1/1965
COL,ALCOHOL,TOT,LT_CAP15,A,1966,4,,1/1/1966
COL,ALCOHOL,TOT,LT_CAP15,A,1967,3.5,,1/1/1967
COL,ALCOHOL,TOT,LT_CAP15,A,1968,3.5,,1/1/1968
COL,ALCOHOL,TOT,LT_CAP15,A,1969,4,,1/1/1969
COL,ALCOHOL,TOT,LT_CAP15,A,1970,3.7,,1/1/1970
COL,ALCOHOL,TOT,LT_CAP15,A,1971,3.9,,1/1/1971
COL,ALCOHOL,TOT,LT_CAP15,A,1972,3.9,,1/1/1972
COL,ALCOHOL,TOT,LT_CAP15,A,1973,4.1,,1/1/1973
COL,ALCOHOL,TOT,LT_CAP15,A,1974,4.5,,1/1/1974
COL,ALCOHOL,TOT,LT_CAP15,A,1975,4.2,,1/1/1975
COL,ALCOHOL,TOT,LT_CAP15,A,1976,4.7,,1/1/1976
COL,ALCOHOL,TOT,LT_CAP15,A,1977,4.8,,1/1/1977
COL,ALCOHOL,TOT,LT_CAP15,A,1978,5,,1/1/1978
COL,ALCOHOL,TOT,LT_CAP15,A,1979,4.5,,1/1/1979
COL,ALCOHOL,TOT,LT_CAP15,A,1980,6.2,,1/1/1980
COL,ALCOHOL,TOT,LT_CAP15,A,1981,6.3,,1/1/1981
COL,ALCOHOL,TOT,LT_CAP15,A,1982,6.2,,1/1/1982
COL,ALCOHOL,TOT,LT_CAP15,A,1983,6.3,,1/1/1983
COL,ALCOHOL,TOT,LT_CAP15,A,1984,6.2,,1/1/1984
COL,ALCOHOL,TOT,LT_CAP15,A,1985,6.3,,1/1/1985
COL,ALCOHOL,TOT,LT_CAP15,A,1986,6.6,,1/1/1986
COL,ALCOHOL,TOT,LT_CAP15,A,1987,6.8,,1/1/1987
COL,ALCOHOL,TOT,LT_CAP15,A,1988,7.2,,1/1/1988
COL,ALCOHOL,TOT,LT_CAP15,A,1989,7,,1/1/1989
COL,ALCOHOL,TOT,LT_CAP15,A,1990,7,,1/1/1990
COL,ALCOHOL,TOT,LT_CAP15,A,1991,7.3,,1/1/1991
COL,ALCOHOL,TOT,LT_CAP15,A,1992,6.2,,1/1/1992
COL,ALCOHOL,TOT,LT_CAP15,A,1993,6.7,,1/1/1993
COL,ALCOHOL,TOT,LT_CAP15,A,1994,6.8,,1/1/1994
COL,ALCOHOL,TOT,LT_CAP15,A,1995,7,,1/1/1995
COL,ALCOHOL,TOT,LT_CAP15,A,1996,6.7,,1/1/1996
COL,ALCOHOL,TOT,LT_CAP15,A,1997,6.5,,1/1/1997
COL,ALCOHOL,TOT,LT_CAP15,A,1998,6.6,,1/1/1998
COL,ALCOHOL,TOT,LT_CAP15,A,1999,6.3,,1/1/1999
COL,ALCOHOL,TOT,LT_CAP15,A,2000,4.5,,1/1/2000
COL,ALCOHOL,TOT,LT_CAP15,A,2001,4.3,,1/1/2001
COL,ALCOHOL,TOT,LT_CAP15,A,2002,4.3,,1/1/2002
COL,ALCOHOL,TOT,LT_CAP15,A,2003,4.1,,1/1/2003
COL,ALCOHOL,TOT,LT_CAP15,A,2004,4.1,,1/1/2004
COL,ALCOHOL,TOT,LT_CAP15,A,2005,4.3,,1/1/2005
COL,ALCOHOL,TOT,LT_CAP15,A,2006,4.4,,1/1/2006
COL,ALCOHOL,TOT,LT_CAP15,A,2007,4.5,,1/1/2007
COL,ALCOHOL,TOT,LT_CAP15,A,2008,4.4,,1/1/2008
COL,ALCOHOL,TOT,LT_CAP15,A,2009,4.2,,1/1/2009
COL,ALCOHOL,TOT,LT_CAP15,A,2010,4.2,,1/1/2010
COL,ALCOHOL,TOT,LT_CAP15,A,2011,4.3,,1/1/2011
COL,ALCOHOL,TOT,LT_CAP15,A,2012,4.4,,1/1/2012
COL,ALCOHOL,TOT,LT_CAP15,A,2013,4.3,,1/1/2013
COL,ALCOHOL,TOT,LT_CAP15,A,2014,4.2,,1/1/2014
COL,ALCOHOL,TOT,LT_CAP15,A,2015,4.2,,1/1/2015
COL,ALCOHOL,TOT,LT_CAP15,A,2016,4.5,,1/1/2016
COL,ALCOHOL,TOT,LT_CAP15,A,2017,4.2,,1/1/2017
COL,ALCOHOL,TOT,LT_CAP15,A,2018,4.2,,1/1/2018
COL,ALCOHOL,TOT,LT_CAP15,A,2019,4.1,,1/1/2019
LVA,ALCOHOL,TOT,LT_CAP15,A,1980,13,,1/1/1980
LVA,ALCOHOL,TOT,LT_CAP15,A,1981,12.8,,1/1/1981
LVA,ALCOHOL,TOT,LT_CAP15,A,1982,12.4,,1/1/1982
LVA,ALCOHOL,TOT,LT_CAP15,A,1983,12.3,,1/1/1983
LVA,ALCOHOL,TOT,LT_CAP15,A,1984,12.4,,1/1/1984
LVA,ALCOHOL,TOT,LT_CAP15,A,1985,10.9,,1/1/1985
LVA,ALCOHOL,TOT,LT_CAP15,A,1986,7.8,,1/1/1986
LVA,ALCOHOL,TOT,LT_CAP15,A,1987,5.8,,1/1/1987
LVA,ALCOHOL,TOT,LT_CAP15,A,1988,6.3,,1/1/1988
LVA,ALCOHOL,TOT,LT_CAP15,A,1989,7.5,,1/1/1989
LVA,ALCOHOL,TOT,LT_CAP15,A,1990,6.7,,1/1/1990
LVA,ALCOHOL,TOT,LT_CAP15,A,1991,6.7,,1/1/1991
LVA,ALCOHOL,TOT,LT_CAP15,A,1992,6.9,,1/1/1992
LVA,ALCOHOL,TOT,LT_CAP15,A,1993,8,,1/1/1993
LVA,ALCOHOL,TOT,LT_CAP15,A,1994,9.6,,1/1/1994
LVA,ALCOHOL,TOT,LT_CAP15,A,1995,9.1,,1/1/1995
LVA,ALCOHOL,TOT,LT_CAP15,A,1996,8.4,,1/1/1996
LVA,ALCOHOL,TOT,LT_CAP15,A,1997,8.4,,1/1/1997
LVA,ALCOHOL,TOT,LT_CAP15,A,1998,8.9,,1/1/1998
LVA,ALCOHOL,TOT,LT_CAP15,A,1999,8.8,,1/1/1999
LVA,ALCOHOL,TOT,LT_CAP15,A,2000,7.1,,1/1/2000
LVA,ALCOHOL,TOT,LT_CAP15,A,2001,6.7,,1/1/2001
LVA,ALCOHOL,TOT,LT_CAP15,A,2002,7.4,,1/1/2002
LVA,ALCOHOL,TOT,LT_CAP15,A,2003,8.2,,1/1/2003
LVA,ALCOHOL,TOT,LT_CAP15,A,2004,8.8,,1/1/2004
LVA,ALCOHOL,TOT,LT_CAP15,A,2005,9.9,,1/1/2005
